customer_id,country,gender,age,tenure
15765902,Germany,Male,38,5
15642345,Germany,Female,49,4
15641250,Spain,Male,38,9
15706163,Germany,Male,38,4
15746708,Germany,Male,55,7
15775203,India,Male,45,3
15787907,Germany,Female,42,5
15646764,Germany,Female,58,3
15678284,France,Male,35,7
15726791,Spain,Female,45,2
15813144,France,Female,26,7
15669342,Germany,Male,38,2
15710366,Spain,Female,42,1
15614934,Germany,Female,37,4
15588701,France,Female,38,4
15665438,France,Male,43,1
15644896,Germany,Male,32,3
15670205,Germany,Female,41,5
15635776,Germany,Female,43,5
15791053,Germany,Male,38,4
15644005,India,Female,33,9
15796343,France,Female,31,2
15751057,Germany,Male,32,5
15623430,France,Male,34,9
15682600,Germany,Male,39,9
15769312,Spain,Male,48,10
15708212,Spain,Female,54,7
15650258,India,Male,35,2
15604345,France,Female,22,9
15578297,Germany,Female,43,1
15671789,France,Male,31,3
15726186,Spain,Male,29,4
15764618,Spain,Female,39,6
15730738,India,Male,31,9
15637650,France,Male,50,9
15606267,France,Female,38,4
15625904,France,Male,26,9
15654463,France,Male,34,4
15774151,Spain,Female,38,7
15693259,France,Male,30,1
15642468,France,Male,42,9
15758531,France,Female,40,10
15728352,France,Male,27,4
15637240,France,Male,46,4
15595588,Spain,Female,39,4
15778395,Germany,Male,34,4
15711825,Spain,Male,38,1
15599251,Germany,Male,32,7
15570004,France,Male,31,3
15656912,Spain,Male,51,4
15657342,Germany,Male,28,4
15716284,France,Male,43,9
15672374,France,Male,38,8
15732476,France,Female,27,3
15747724,Spain,Male,34,10
15633877,Spain,Female,38,8
15672516,Germany,Male,51,7
15607827,Germany,Male,34,4
15751336,Spain,Male,30,3
15646539,France,Male,31,3
15756901,France,Female,26,4
15809286,Germany,Male,37,8
15759021,India,Male,35,9
15725039,India,Male,32,8
15579130,Germany,Female,43,0
15754112,Spain,Male,55,7
15735522,Germany,Male,37,2
15613326,France,Female,33,1
15739502,Germany,Male,31,9
15670914,France,Male,38,2
15604073,Germany,Female,25,8
15806027,France,Female,52,9
15574886,France,Male,32,6
15707120,France,Male,46,9
15800845,Spain,Female,33,8
15603914,France,Male,40,6
15722765,Spain,Female,57,0
15783305,France,Male,46,7
15574842,Germany,Female,25,2
15607837,France,Female,29,4
15714877,France,Male,29,10
15782941,France,Male,31,2
15630167,Spain,Male,39,4
15759038,France,Female,41,3
15661821,Germany,Female,49,5
15728006,France,Male,40,2
15712176,France,Male,31,8
15689351,Germany,Female,41,4
15782247,India,Male,22,4
15769064,Germany,Male,39,3
15718153,Spain,Female,74,6
15613189,France,Male,52,2
15661734,Germany,Male,42,8
15592645,Spain,Male,37,4
15768387,France,Male,41,8
15792525,Germany,Female,61,1
15586976,France,Female,42,6
15790659,Spain,Male,59,7
15691446,Spain,Male,38,10
15772632,France,Female,34,1
15706587,France,Male,57,0
15572461,Germany,Female,29,4
15654409,India,Female,34,5
15568025,France,Male,51,8
15715769,France,Male,26,2
15667458,Germany,Male,28,10
15567980,Germany,Female,46,5
15679294,France,Female,46,10
15606507,France,Male,24,5
15578825,India,Female,29,0
15619935,Spain,Female,59,9
15636089,Germany,Female,51,1
15727490,France,Male,38,5
15591766,Spain,Female,25,4
15641629,Spain,Female,38,1
15813303,Spain,Male,88,10
15756920,France,Male,38,9
15726403,Germany,Male,41,1
15592765,France,Male,38,8
15704442,France,Female,53,9
15641136,France,Male,32,2
15725818,Germany,Male,40,4
15612071,Spain,Male,32,10
15719809,Germany,Male,32,3
15716518,France,Female,27,4
15742210,France,Male,38,9
15630617,Germany,Male,36,6
15720838,Spain,Female,31,3
15595537,Germany,Male,49,9
15623196,France,Male,38,6
15679249,Germany,Female,57,4
15693199,France,Female,37,8
15661219,France,Male,32,10
15617136,Germany,Female,38,9
15760294,France,Female,41,8
15652808,France,Female,41,5
15657139,India,Female,40,8
15803790,Germany,Male,38,2
15764105,France,Female,57,1
15672610,Spain,Male,38,4
15766896,India,Male,37,3
15587735,France,Male,38,6
15659501,France,Female,38,6
15745001,Spain,Female,36,7
15651140,India,Female,32,3
15571148,Spain,Female,38,1
15776824,France,Male,28,6
15633141,Germany,Female,35,4
15764174,Spain,Female,26,4
15778155,Germany,Female,31,3
15715920,Spain,Male,23,10
15671917,India,Male,38,5
15666548,Germany,Female,56,2
15625623,France,Female,45,4
15748123,France,Male,38,3
15648735,France,Male,37,8
15634974,France,Female,37,8
15713378,France,Male,38,10
15753370,India,Female,38,5
15782659,France,Male,32,0
15583364,France,Female,38,6
15625942,Spain,Female,45,0
15720284,Germany,Female,37,4
15679642,Spain,Male,38,8
15628007,France,Male,33,1
15661974,France,Male,46,2
15689341,France,Female,50,10
15607993,France,Female,52,2
15693267,Germany,Female,38,7
15769522,France,Male,51,1
15755825,France,Male,39,10
15598175,Germany,Female,26,4
15744327,France,Male,40,4
15798666,France,Female,36,6
15577064,Germany,Male,36,2
15759436,France,Female,50,2
15690231,Spain,Female,62,0
15751561,India,Male,61,7
15739068,Germany,Male,25,4
15758056,France,Male,35,1
15742269,France,Female,24,1
15726490,India,Male,52,4
15738411,France,Male,34,10
15727919,India,Female,29,6
15709396,India,Male,42,6
15654106,France,Male,38,8
15621653,France,Female,29,10
15598086,France,Female,45,3
15752300,Germany,Male,38,4
15658693,India,Female,60,2
15631838,France,Male,61,5
15803804,Germany,Female,35,5
15578809,Germany,Male,40,1
15752026,France,Male,58,3
15723706,France,Female,38,0
15752838,Spain,Male,38,6
15569571,India,Male,46,6
15769703,India,Female,45,8
15679770,France,Female,38,3
15791102,Germany,Male,41,9
15655192,Spain,Female,24,1
15709487,Germany,Male,34,5
15687130,France,Female,43,0
15755178,France,Male,50,1
15634772,Spain,Female,59,0
15617197,France,Male,38,4
15631240,France,Female,36,8
15784301,France,Male,42,0
15631310,France,Female,53,3
15756560,Spain,Female,46,7
15732270,Spain,Male,71,8
15739357,Spain,Male,38,2
15771540,France,Male,38,9
15567486,Spain,Male,41,4
15714634,France,Male,26,4
15727021,Germany,Female,38,8
15650670,Germany,Female,40,2
15711834,Spain,Female,30,6
15729763,Spain,Male,34,1
15646566,France,Female,58,9
15645463,France,Female,27,5
15672144,France,Female,38,6
15596088,France,Female,50,4
15614878,Germany,Male,29,6
15635240,India,Male,42,1
15775905,Germany,Male,38,6
15700657,Germany,Female,40,2
15611905,Spain,Female,38,5
15652527,France,Male,44,7
15785865,France,Male,58,9
15645942,Spain,Male,40,2
15688691,Germany,Female,38,9
15592736,Germany,Male,38,5
15673529,India,Male,36,4
15724145,Germany,Male,29,8
15704629,France,Female,32,1
15597896,Germany,Male,30,0
15731790,Germany,Female,38,6
15634719,France,Male,31,0
15703205,France,Male,46,5
15567333,France,Female,31,7
15754537,France,Male,40,0
15612030,France,Male,28,9
15573242,France,Male,50,6
15601892,France,Male,33,8
15663885,France,Male,32,5
15701096,France,Male,44,8
15710450,Spain,Male,22,7
15790846,Germany,Male,38,2
15658956,Germany,Male,40,6
15755223,Germany,Male,53,7
15787318,India,Female,47,6
15737310,India,Male,29,10
15763665,France,Female,28,4
15668818,Spain,Female,40,2
15765812,Spain,Male,48,1
15704844,Spain,Male,62,7
15744582,France,Female,24,10
15616700,Spain,Female,41,9
15683521,Germany,Male,28,0
15583049,Germany,Female,34,7
15643752,France,Male,25,5
15620398,Spain,Female,34,5
15715707,France,Male,32,3
15814209,France,Male,31,1
15733768,France,Male,32,1
15755242,France,Female,46,2
15729412,France,Male,38,4
15746564,India,Male,42,3
15588446,Spain,Male,34,3
15665221,France,Male,26,7
15640846,Germany,Female,58,3
15700209,France,Male,63,9
15658360,India,Male,35,9
15602735,Germany,Male,45,6
15724834,France,Female,30,1
15800062,Spain,Male,49,8
15685300,France,Male,35,6
15760102,France,Female,36,5
15787026,Germany,Male,27,0
15653696,France,Male,28,9
15788946,Spain,Male,29,3
15600724,Germany,Male,38,5
15574324,Germany,Female,29,2
15707144,Germany,Male,25,6
15775891,Germany,Male,48,2
15711789,Spain,Male,42,3
15600879,Germany,Female,36,3
15681196,India,Male,35,1
15716000,India,Male,48,2
15766776,France,Male,41,1
15680278,Spain,Female,38,9
15688637,France,Female,27,4
15591179,Spain,Male,30,2
15677435,France,Female,29,0
15698619,France,Male,43,9
15581036,Germany,Female,40,3
15622117,Spain,Female,31,8
15599301,Germany,Female,38,6
15581548,Spain,Female,22,5
15586870,France,Male,27,4
15735263,France,Male,27,5
15765322,France,Male,23,5
15582944,Spain,Female,39,5
15687162,France,Male,51,9
15644962,France,Male,21,4
15612615,France,Female,37,6
15813439,France,Male,33,5
15604544,Germany,Male,40,4
15761348,France,Female,38,0
15785078,Spain,Male,26,3
15759874,France,Male,38,3
15643658,Germany,Male,53,2
15713267,Spain,Female,34,5
15737782,India,Male,29,9
15815490,Germany,Male,40,2
15679410,France,Female,38,4
15756241,France,Female,44,2
15688409,France,Female,28,2
15742272,France,Female,44,8
15717898,Spain,Male,32,2
15769582,France,Male,29,3
15635660,Germany,Male,30,9
15576723,France,Female,37,7
15591577,France,Male,35,3
15582325,France,Male,52,2
15693947,France,Female,19,5
15760446,India,Female,64,9
15611105,India,Male,35,7
15630920,France,Male,34,2
15574910,India,Male,50,2
15756472,France,Male,25,7
15682890,Germany,Male,38,5
15641994,Germany,Male,43,1
15733297,France,Female,38,10
15767793,France,Female,38,10
15725698,Spain,Female,35,4
15813532,France,Female,39,5
15576760,Germany,Male,36,5
15732102,Germany,Female,27,3
15739046,Spain,Female,23,9
15631927,Spain,Female,28,7
15672115,France,Male,60,6
15618765,Germany,Female,38,0
15679148,France,Male,44,3
15728474,Germany,Male,32,4
15636999,France,Male,38,8
15754261,Spain,Male,42,2
15629150,France,Female,37,1
15736274,France,Male,31,8
15627697,France,Male,34,2
15721585,Germany,Male,29,3
15639946,Germany,Female,39,8
15792176,Spain,Male,38,0
15699450,France,Male,48,7
15729954,France,Female,28,5
15600103,Germany,Female,29,8
15786200,France,Male,31,4
15797010,France,Female,31,2
15670172,France,Female,30,4
15627352,Germany,Male,46,7
15622494,France,Male,27,2
15585835,Spain,Female,34,4
15595071,France,Male,22,9
15628203,France,Female,38,3
15667190,Spain,Female,21,1
15780212,France,Male,37,4
15766869,Germany,Male,37,1
15775741,France,Female,28,9
15628170,Germany,Female,32,9
15701318,Spain,Male,67,9
15710928,France,Male,55,8
15682547,France,Male,38,1
15631170,India,Male,38,3
15648702,Germany,Male,70,6
15783444,France,Male,38,3
15809178,India,Female,42,9
15806688,Spain,Female,56,8
15576824,India,Female,44,3
15675422,France,Female,38,9
15681550,France,Female,41,8
15812628,Germany,Female,38,8
15597951,France,Female,58,4
15807045,Germany,Female,37,3
15581748,Germany,Male,57,2
15770420,Germany,Male,38,10
15608230,France,Male,23,1
15730339,Spain,Male,30,3
15712584,France,Female,33,7
15592816,Germany,Female,48,1
15641480,France,Male,32,5
15708505,Germany,Female,37,7
15791131,Germany,Male,30,2
15618225,Germany,Male,36,8
15644724,France,Male,31,4
15662098,Spain,Male,41,3
15723894,France,Male,45,7
15787699,Germany,Male,34,4
15687738,France,Male,38,8
15576126,France,Female,41,2
15658889,France,Male,22,4
15667046,Spain,Male,38,7
15669957,Germany,Male,52,9
15655794,India,Male,36,8
15599829,France,Female,35,10
15753332,Germany,Male,48,8
15671124,France,Male,25,6
15767474,India,Female,57,9
15720671,France,Male,42,8
15626787,Spain,Female,31,8
15774491,India,Female,28,6
15579647,France,Male,42,0
15625522,Spain,Male,31,7
15765806,France,Male,29,1
15566708,France,Female,45,4
15668347,France,Male,36,6
15575214,France,Male,37,7
15591123,Germany,Male,68,2
15573280,Germany,Male,50,6
15589018,Germany,Male,38,3
15654495,Germany,Female,47,6
15597265,France,Male,38,7
15733876,France,Male,36,9
15677217,France,Male,30,1
15747265,Germany,Male,27,10
15713379,France,Male,26,4
15730433,Germany,Female,38,1
15693347,France,Female,32,5
15715465,Germany,Male,28,7
15680736,Germany,Female,72,6
15610765,France,Male,29,1
15650034,France,Female,28,1
15782468,Spain,Male,51,3
15685109,France,Male,39,7
15776233,Germany,Female,61,8
15761141,Spain,Female,71,10
15781702,Germany,Male,38,9
15790235,Spain,Male,40,8
15641416,Germany,Female,61,9
15775234,France,Male,24,8
15659475,France,Female,33,6
15642202,Germany,Female,37,5
15771417,France,Male,43,7
15585100,India,Female,40,9
15700487,France,Male,46,6
15726589,Germany,Male,39,1
15747503,Spain,Male,44,0
15595883,Germany,Male,38,4
15663826,Spain,Female,66,3
15742820,France,Female,45,2
15624793,Germany,Male,23,5
15597930,France,Male,52,8
15665110,France,Female,25,7
15770719,France,Female,39,6
15731327,Germany,Male,27,2
15576044,Germany,Male,28,6
15775662,France,Male,43,8
15646817,France,Male,51,9
15596060,India,Male,29,8
15723299,France,Male,53,4
15636982,India,Female,43,7
15751175,France,Female,38,2
15618936,France,Female,51,5
15787529,Spain,Male,38,0
15780128,France,Male,33,3
15615991,France,Male,42,7
15757001,France,Female,32,2
15595388,France,Female,38,10
15699550,Spain,Female,34,9
15581620,France,Male,28,2
15600934,India,Female,52,7
15738672,India,Female,40,2
15721307,Germany,Male,37,1
15619280,France,Male,25,4
15768244,Spain,Female,30,8
15806837,France,Male,37,4
15643496,France,Female,34,5
15813916,France,Female,38,1
15626385,Spain,Female,33,10
15603582,Spain,Female,34,3
15764351,Germany,Female,59,5
15667938,France,Male,32,9
15576360,France,Male,40,1
15628813,France,Female,43,4
15584190,India,Male,36,7
15716449,Spain,Male,33,9
15759913,Germany,Male,43,6
15701555,Spain,Male,53,1
15758482,France,Female,32,0
15758171,France,Male,20,4
15680346,Spain,Male,40,8
15649124,France,Male,30,9
15812917,Spain,Male,35,6
15768455,France,Male,60,8
15703059,Germany,Female,49,6
15646196,Spain,Female,38,2
15585451,Germany,Male,32,1
15714057,Spain,Male,40,4
15748473,France,Male,38,5
15785782,Spain,Male,48,2
15693233,Germany,Male,38,6
15757521,France,Male,35,2
15812513,Germany,Male,45,10
15674950,Germany,Male,39,4
15678572,Spain,Male,38,7
15713608,India,Female,41,5
15579262,France,Male,38,9
15610426,France,Female,39,5
15776454,France,Male,48,5
15771483,France,Male,40,6
15648489,France,Male,53,4
15646609,France,Male,33,1
15693203,Spain,Female,75,5
15813067,Germany,Female,45,3
15769829,Spain,Male,51,3
15662434,France,Male,25,3
15773503,Spain,Male,32,4
15705890,France,Male,45,7
15711398,France,Female,25,6
15752375,Germany,Male,33,8
15659175,France,Female,43,9
15597033,Germany,Male,37,8
15590228,France,Male,21,6
15631848,France,Female,26,9
15654211,Spain,Female,27,1
15707968,Spain,Male,38,8
15594084,France,Male,22,9
15651093,France,Female,38,1
15798824,Spain,Male,38,0
15671591,Spain,Male,52,3
15707189,India,Female,36,1
15733581,Germany,Male,32,9
15641640,Spain,Female,33,7
15585284,Spain,Male,35,7
15617866,Spain,Male,67,5
15667751,Spain,Female,36,1
15669411,Germany,Female,52,6
15789425,Germany,Female,37,8
15570943,Germany,Female,35,2
15685829,France,Male,37,3
15721917,France,Female,38,8
15776047,France,Female,29,3
15716024,India,Male,42,5
15675328,France,Female,37,6
15604314,Germany,Male,26,1
15658339,Germany,Male,37,2
15630402,France,Female,31,9
15689616,Spain,Male,34,5
15774224,Germany,Female,30,5
15701291,France,Male,44,3
15719606,France,Male,50,9
15644119,France,Male,31,3
15646859,Germany,Male,47,7
15606836,France,Female,33,2
15664150,Germany,Female,29,9
15624510,France,Male,52,6
15810944,India,Female,35,7
15668575,Spain,Female,26,8
15603246,France,Male,73,2
15804002,India,Female,33,1
15728773,France,Female,47,7
15598044,France,Female,35,3
15694829,Germany,Male,32,7
15600575,Spain,Male,41,6
15727311,France,Female,22,0
15570769,France,Male,69,9
15606274,Germany,Male,38,6
15746139,France,Male,33,2
15704987,France,Female,52,8
15628972,Germany,Male,32,1
15697686,France,Female,40,6
15733883,France,Male,28,7
15617482,Germany,Female,52,1
15704583,France,Male,38,2
15621083,France,Male,57,6
15649487,India,Female,38,4
15736760,Spain,Female,38,9
15714658,France,Female,33,4
15599081,Germany,Female,46,8
15705113,Spain,Male,34,6
15631159,Germany,Male,41,4
15792818,Germany,Female,29,6
15633531,France,Female,76,9
15744529,France,Male,63,8
15669656,France,Male,32,6
15581198,Germany,Female,39,0
15729054,Germany,Male,32,4
15573452,Germany,Male,42,7
15776733,Germany,Male,37,7
15724858,France,Female,54,9
15713144,Spain,Male,46,8
15690188,France,Male,33,7
15689425,Spain,Male,35,8
15671766,France,Male,44,10
15782806,India,Male,28,6
15764419,France,Male,27,5
15591915,France,Female,39,2
15772798,Spain,Female,28,5
15792008,Spain,Female,26,9
15715541,India,Female,42,9
15639277,France,Female,41,9
15798850,France,Male,38,7
15776348,Germany,Male,20,4
15727696,France,Male,42,1
15793813,France,Male,36,7
15694395,France,Female,29,1
15764195,India,Male,38,4
15744919,Spain,Female,37,0
15671655,Germany,Male,31,7
15654901,France,Male,51,10
15649136,France,Female,43,6
15775562,France,Female,33,5
15807481,France,Female,46,1
15642885,France,Male,30,8
15789109,France,Female,41,10
15814004,France,Male,38,2
15673619,France,Male,25,9
15595135,India,Female,29,7
15583681,India,Male,31,7
15605000,France,Male,38,9
15718071,France,Female,51,3
15679760,India,Male,46,1
15654574,Germany,Male,36,5
15577178,France,Male,45,5
15595324,Germany,Female,39,5
15756932,Spain,Female,36,7
15726358,France,Male,34,7
15595228,France,Male,45,7
15782530,Spain,Male,30,2
15592877,Spain,Male,42,9
15651983,France,Female,56,9
15746737,Germany,Male,59,9
15774179,France,Male,37,6
15667265,India,Male,39,4
15655123,India,Female,45,9
15595917,France,Female,35,1
15668385,France,Male,40,1
15709476,Spain,Female,41,3
15711218,Germany,Male,38,2
15798659,India,Female,43,3
15663939,Germany,Male,35,8
15694946,France,Male,35,9
15631912,France,Male,30,8
15768816,Germany,Male,42,0
15682268,India,Male,26,1
15684801,France,Male,47,1
15636428,India,Female,45,1
15809823,Germany,Male,19,2
15699284,France,Male,49,8
15786993,India,Male,51,5
15709441,Spain,Female,59,8
15710257,France,Female,38,3
15582492,France,Male,29,2
15575694,Spain,Female,45,7
15756820,France,Female,26,7
15766289,France,Male,47,5
15593014,India,Male,33,1
15584545,France,Female,40,5
15675949,India,Female,43,4
15672091,Germany,Female,32,2
15801658,France,Male,55,6
15706185,India,Male,47,5
15789863,France,Male,39,4
15720943,France,Female,45,1
15697997,France,Male,33,5
15665416,France,Male,62,10
15660200,France,Male,31,1
15619653,France,Male,47,2
15773447,Spain,Male,30,8
15739160,France,Female,41,9
15689237,France,Female,27,4
15679297,Spain,Male,43,3
15591433,Germany,Male,43,8
15642725,France,Male,32,10
15701962,Spain,Female,29,2
15811613,France,Female,27,8
15741049,France,Male,29,7
15724423,France,Female,38,6
15574305,France,Male,36,3
15678168,Spain,Female,27,7
15697020,France,Male,39,2
15610801,Germany,Male,41,5
15745232,India,Female,39,6
15722758,India,Male,40,7
15792102,France,Female,42,3
15675185,Germany,Male,48,2
15801247,Spain,Male,39,10
15725660,France,Male,20,1
15638963,France,Female,22,4
15800061,Spain,Female,45,3
15578006,India,Female,85,10
15668504,India,Male,36,2
15687491,Germany,Male,45,9
15610403,France,Male,43,1
15741094,France,Male,21,1
15807909,France,Male,47,9
15666141,Spain,Female,38,8
15617134,France,Male,38,4
15783029,France,Male,38,7
15622833,Germany,Female,29,10
15746422,France,Female,38,1
15750839,Spain,Male,29,2
15749130,Germany,Male,27,1
15779862,Germany,Female,31,3
15767871,Spain,Male,48,7
15679651,Spain,Female,37,1
15576219,France,Male,32,4
15699247,France,Female,44,5
15619087,France,Male,53,1
15605327,France,Male,35,2
15610140,France,Female,34,5
15791174,India,Male,67,1
15602373,France,Male,44,4
15762605,France,Male,58,1
15598840,India,Male,33,1
15744279,Spain,Female,58,8
15670619,France,Female,33,8
15599533,France,Female,43,7
15757837,Germany,Male,33,3
15697574,France,Female,40,9
15578738,France,Male,32,7
15762228,Spain,Male,35,6
15614827,France,Male,42,8
15789815,France,Female,28,5
15579781,Germany,Male,31,10
15587013,France,Female,31,7
15570932,France,Male,43,7
15794661,Spain,Male,32,2
15581654,France,Male,32,7
15644296,France,Female,30,8
15614420,Germany,Female,32,0
15609653,Germany,Female,44,6
15594577,France,Male,35,10
15584114,Germany,Female,43,2
15673367,Germany,Male,33,6
15685576,Spain,Female,36,6
15774727,Germany,Female,34,1
15694288,Spain,Male,28,3
15603319,France,Male,29,2
15759066,France,Female,38,5
15814816,France,Male,40,4
15724402,France,Female,38,8
15571059,India,Male,54,3
15674206,France,Female,22,8
15715160,France,Male,36,2
15730448,Germany,Male,25,5
15662067,France,Male,40,8
15779581,Spain,Female,43,3
15662901,France,Male,37,2
15689751,France,Female,38,2
15667742,Spain,Male,41,5
15738448,Germany,Female,38,3
15680243,France,Male,19,7
15745083,Germany,Male,59,8
15708228,India,Male,30,3
15628523,France,Female,24,3
15708196,Spain,Male,60,8
15735549,Germany,Male,35,3
15809347,Germany,Male,32,9
15660866,France,Female,29,3
15766609,France,Female,47,10
15654230,Germany,Male,31,5
15794566,France,Female,28,4
15800890,France,Female,38,6
15697424,Spain,Female,30,2
15724536,Spain,Female,38,1
15735878,Germany,Female,47,10
15707596,Germany,Female,74,8
15657163,Germany,Male,42,1
15622478,India,Female,40,7
15779529,France,Male,32,7
15636023,France,Female,40,10
15582066,France,Male,21,4
15666675,France,Female,39,7
15732987,Spain,Male,43,3
15789432,France,Male,38,6
15663161,Germany,Female,51,5
15694879,Spain,Female,23,7
15593715,India,Male,27,3
15575002,India,Male,29,4
15622171,France,Male,30,8
15795224,France,Male,38,6
15685346,India,Female,26,4
15691808,France,Male,43,7
15721007,Germany,Male,33,8
15794253,Spain,Female,34,6
15694453,Germany,Male,37,9
15813113,Spain,Female,56,5
15614187,Germany,Female,39,3
15619407,France,Male,38,4
15646227,France,Female,27,1
15660541,France,Male,34,5
15753874,France,Male,37,10
15617877,France,Male,44,0
15772073,India,Male,48,10
15701537,France,Male,60,2
15736228,India,Female,40,3
15780572,Spain,Male,30,4
15769596,Germany,Female,24,2
15586996,France,Female,76,7
15722061,India,Female,41,8
15638003,Spain,Male,55,1
15775590,Germany,Female,38,2
15730688,France,Female,28,8
15753102,Spain,Male,44,6
15810075,France,Female,39,6
15723373,Spain,Female,34,8
15795298,Germany,Female,35,9
15584320,India,Female,39,3
15724161,India,Female,40,9
15750056,France,Female,29,6
15609637,France,Male,51,7
15794493,India,Male,32,7
15569641,Germany,Female,41,8
15815236,Spain,Male,34,5
15811177,France,Female,31,3
15680587,France,Male,23,4
15672821,France,Male,28,5
15767681,Spain,Male,34,9
15600379,Spain,Male,34,7
15801336,India,Female,37,8
15721592,France,Female,38,5
15581282,India,Female,39,6
15746203,Germany,Male,62,4
15583137,France,Female,48,7
15680752,France,Female,49,0
15688172,Spain,Male,38,5
15791373,Germany,Female,35,2
15589449,France,Female,56,3
15692819,Germany,Male,32,1
15727467,France,Female,38,3
15734312,Spain,Male,43,6
15764604,France,Female,35,7
15613014,Germany,Male,29,1
15759684,France,Female,38,7
15609669,France,Female,39,4
15685536,France,Female,38,5
15750447,India,Female,60,10
15663249,India,Female,37,9
15638646,France,Female,43,1
15734161,France,Male,43,6
15631070,Germany,Male,55,9
15761950,Germany,Female,45,9
15649668,Germany,Female,36,10
15713912,Spain,Male,45,8
15586757,France,Male,32,4
15596522,France,Female,42,2
15625395,France,Female,28,6
15760570,France,Male,32,5
15566689,India,Male,66,8
15725794,France,Female,49,1
15673539,France,Female,26,3
15705298,Germany,Male,29,0
15675791,France,Male,36,4
15747043,Spain,Male,38,4
15736397,France,Male,23,1
15678201,France,Male,46,1
15720745,India,Male,24,4
15637593,France,Male,38,6
15598070,France,Female,33,4
15787550,France,Male,69,3
15603942,Germany,Male,38,3
15733973,France,Female,42,8
15596761,Germany,Male,60,9
15652400,Spain,Male,56,2
15717893,Germany,Male,36,8
15622585,France,Male,26,7
15733964,Spain,Female,38,1
15753861,Germany,Female,27,1
15747097,France,Male,35,10
15594762,Spain,Male,46,1
15667417,India,Male,33,9
15684861,France,Female,32,8
15742204,Germany,Male,31,6
15623502,Spain,Female,38,4
15774872,France,Male,36,10
15611191,Germany,Female,37,10
15674331,Germany,Male,30,7
15619465,Spain,Female,24,2
15575247,France,Male,30,1
15695679,Spain,Male,38,2
15713463,Germany,Female,41,2
15785170,Germany,Female,32,0
15796351,Germany,Male,35,1
15639576,France,Male,26,9
15693264,France,Female,29,10
15589715,France,Male,66,5
15769902,India,Female,38,6
15587177,France,Male,36,6
15814553,France,Female,34,5
15601550,India,Male,36,6
15664907,France,Male,47,1
15612465,Spain,Male,34,9
15810800,Spain,Female,32,0
15665760,Spain,Male,38,7
15588080,France,Male,54,6
15776844,Spain,Female,19,6
15717560,France,Male,50,0
15629739,Germany,Female,31,8
15729908,France,Female,36,10
15716781,France,Male,38,7
15646936,Germany,Female,32,2
15768151,Germany,Female,45,3
15579212,France,Male,57,6
15721835,Spain,Male,25,7
15800515,France,Male,35,5
15591279,France,Male,37,3
15587419,France,Male,58,8
15750335,Germany,Male,43,0
15699619,France,Male,31,10
15606472,France,Female,38,5
15778368,Germany,Male,50,4
15671387,France,Female,29,4
15573926,India,Male,38,7
15709183,France,Male,58,3
15577514,India,Female,36,7
15778830,France,Male,31,2
15768072,Spain,Female,33,2
15768293,France,Male,51,3
15654456,Germany,Male,48,6
15807525,France,Male,43,2
15574372,France,Male,35,5
15671249,France,Female,33,2
15779744,India,Male,30,1
15624755,Germany,Female,40,3
15611430,France,Male,54,5
15774744,Germany,Male,38,7
15629885,France,Female,33,7
15708791,Spain,Male,38,9
15793890,France,Female,59,4
15646091,Spain,Female,43,4
15596984,France,Female,31,6
15800215,France,Male,25,3
15577806,Germany,Female,54,1
15749381,France,Female,41,2
15683758,France,Male,44,7
15670615,Spain,Male,37,7
15715622,France,Female,57,3
15707634,India,Female,32,2
15806901,France,Female,39,2
15775335,Germany,Female,48,4
15724150,France,Male,38,9
15627220,Germany,Female,43,9
15672330,France,Female,31,1
15668521,France,Male,37,1
15807837,France,Female,38,6
15592570,Spain,Female,23,8
15748589,France,Female,30,9
15635893,France,Female,28,8
15757632,France,Female,41,1
15691863,India,Female,39,3
15706071,Germany,Male,39,0
15654296,Spain,Female,19,9
15755018,Germany,Female,26,10
15594041,Spain,Male,41,2
15670587,Germany,Male,25,10
15724527,India,Male,34,9
15801904,Germany,Male,28,0
15658195,France,Male,38,5
15630113,Spain,Male,35,4
15784320,France,Female,44,3
15676513,Germany,Male,35,8
15574072,France,Female,62,8
15633854,France,Female,40,3
15618566,France,Female,38,7
15733014,France,Female,62,10
15753343,France,Female,28,2
15746076,Spain,Male,50,3
15608226,Spain,Male,38,3
15605684,France,Male,31,7
15638988,France,Male,54,6
15628767,Spain,Female,63,3
15737977,France,Female,25,6
15758116,France,Male,53,5
15575119,France,Male,38,3
15625126,France,Female,40,6
15567114,France,Male,35,1
15672242,France,Male,24,2
15681327,France,Male,30,9
15802585,France,Female,38,8
15740630,Spain,Female,31,1
15815420,Spain,Male,47,8
15711468,India,Female,32,7
15799626,Germany,Male,50,4
15659325,Spain,Male,40,5
15651352,France,Female,38,2
15684925,France,Female,43,3
15657439,France,Male,18,4
15574122,France,Male,34,5
15720508,France,Male,31,3
15599078,Germany,Female,38,5
15702300,France,Male,27,5
15660735,Spain,Female,38,6
15671390,Spain,Male,36,10
15647385,Spain,Male,56,4
15739223,Spain,Female,24,3
15631305,Spain,Female,38,4
15809263,Germany,Male,29,5
15640866,India,Female,29,3
15775663,Germany,Male,38,6
15631800,France,Male,37,3
15654292,Germany,Male,33,8
15648320,France,Female,31,7
15726747,France,Male,63,4
15694510,France,Male,45,1
15572291,France,Male,40,6
15603465,Germany,Female,45,5
15685628,Spain,Male,35,2
15792729,Germany,Female,34,9
